path,category,size_bytes
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/23p5GHz/report_summary.md,correction_archive,3455
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/23p5GHz/satellite_observations.csv,correction_archive,5329
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/23p5GHz/sky_geometry.png,correction_archive,258649
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/23p5GHz/summary.json,correction_archive,6639
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/legacy_channel_overview.png,correction_archive,427960
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/ls_vs_wls_residuals.png,correction_archive,102710
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/monte_carlo_position_error.png,correction_archive,130425
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/pseudorange_formation.png,correction_archive,132306
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/report_summary.md,correction_archive,3455
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/satellite_observations.csv,correction_archive,5330
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/sky_geometry.png,correction_archive,257415
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p0GHz/summary.json,correction_archive,6640
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/legacy_channel_overview.png,correction_archive,427937
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/ls_vs_wls_residuals.png,correction_archive,107546
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/monte_carlo_position_error.png,correction_archive,138047
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/pseudorange_formation.png,correction_archive,135546
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/report_summary.md,correction_archive,3455
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/satellite_observations.csv,correction_archive,5332
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/sky_geometry.png,correction_archive,259827
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/24p5GHz/summary.json,correction_archive,6640
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/legacy_channel_overview.png,correction_archive,467935
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/ls_vs_wls_residuals.png,correction_archive,92346
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/monte_carlo_position_error.png,correction_archive,118367
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/pseudorange_formation.png,correction_archive,124789
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/report_summary.md,correction_archive,3426
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/satellite_observations.csv,correction_archive,5134
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/sky_geometry.png,correction_archive,259817
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p0GHz/summary.json,correction_archive,6636
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/legacy_channel_overview.png,correction_archive,465862
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/ls_vs_wls_residuals.png,correction_archive,95668
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/monte_carlo_position_error.png,correction_archive,122161
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/pseudorange_formation.png,correction_archive,124480
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/report_summary.md,correction_archive,3427
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/satellite_observations.csv,correction_archive,5137
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/sky_geometry.png,correction_archive,254836
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/25p5GHz/summary.json,correction_archive,6645
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/legacy_channel_overview.png,correction_archive,457907
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/ls_vs_wls_residuals.png,correction_archive,100686
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/monte_carlo_position_error.png,correction_archive,120063
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/pseudorange_formation.png,correction_archive,125411
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/report_summary.md,correction_archive,3425
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/sky_geometry.png,correction_archive,255253
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p0GHz/summary.json,correction_archive,6645
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/legacy_channel_overview.png,correction_archive,471861
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/ls_vs_wls_residuals.png,correction_archive,95776
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/monte_carlo_position_error.png,correction_archive,115282
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/pseudorange_formation.png,correction_archive,124202
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/report_summary.md,correction_archive,3423
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/satellite_observations.csv,correction_archive,5129
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/sky_geometry.png,correction_archive,254198
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/26p5GHz/summary.json,correction_archive,6645
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/legacy_channel_overview.png,correction_archive,479085
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/ls_vs_wls_residuals.png,correction_archive,104720
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/monte_carlo_position_error.png,correction_archive,121948
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/pseudorange_formation.png,correction_archive,126675
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/report_summary.md,correction_archive,3425
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/sky_geometry.png,correction_archive,255054
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p0GHz/summary.json,correction_archive,6647
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/legacy_channel_overview.png,correction_archive,482855
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/ls_vs_wls_residuals.png,correction_archive,95752
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/monte_carlo_position_error.png,correction_archive,110102
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/pseudorange_formation.png,correction_archive,124195
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/report_summary.md,correction_archive,3423
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/satellite_observations.csv,correction_archive,5129
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/sky_geometry.png,correction_archive,254139
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/27p5GHz/summary.json,correction_archive,6648
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/legacy_channel_overview.png,correction_archive,483705
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/ls_vs_wls_residuals.png,correction_archive,101021
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/monte_carlo_position_error.png,correction_archive,119039
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/pseudorange_formation.png,correction_archive,125336
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/sky_geometry.png,correction_archive,255305
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p0GHz/summary.json,correction_archive,6646
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/legacy_channel_overview.png,correction_archive,475693
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/ls_vs_wls_residuals.png,correction_archive,102691
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/monte_carlo_position_error.png,correction_archive,115866
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/pseudorange_formation.png,correction_archive,126377
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/report_summary.md,correction_archive,3425
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/satellite_observations.csv,correction_archive,5132
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/sky_geometry.png,correction_archive,255571
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/28p5GHz/summary.json,correction_archive,6643
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/legacy_channel_overview.png,correction_archive,490891
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/ls_vs_wls_residuals.png,correction_archive,98273
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/monte_carlo_position_error.png,correction_archive,114319
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/pseudorange_formation.png,correction_archive,125008
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/satellite_observations.csv,correction_archive,5129
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/sky_geometry.png,correction_archive,254627
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p0GHz/summary.json,correction_archive,6651
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/legacy_channel_overview.png,correction_archive,498082
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/ls_vs_wls_residuals.png,correction_archive,95606
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/monte_carlo_position_error.png,correction_archive,109876
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/pseudorange_formation.png,correction_archive,124074
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/satellite_observations.csv,correction_archive,5129
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/sky_geometry.png,correction_archive,254194
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/29p5GHz/summary.json,correction_archive,6650
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/legacy_channel_overview.png,correction_archive,500169
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/ls_vs_wls_residuals.png,correction_archive,101175
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/monte_carlo_position_error.png,correction_archive,118266
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/pseudorange_formation.png,correction_archive,124903
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/sky_geometry.png,correction_archive,255244
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p0GHz/summary.json,correction_archive,6651
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/legacy_channel_overview.png,correction_archive,502982
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/ls_vs_wls_residuals.png,correction_archive,102545
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/monte_carlo_position_error.png,correction_archive,119438
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/pseudorange_formation.png,correction_archive,125457
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/sky_geometry.png,correction_archive,255129
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/30p5GHz/summary.json,correction_archive,6646
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/dop_summary.png,correction_archive,29324
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/geometry_3d.png,correction_archive,362515
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/legacy_channel_overview.png,correction_archive,512443
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/ls_vs_wls_residuals.png,correction_archive,103011
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/monte_carlo_position_error.png,correction_archive,119897
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/pseudorange_formation.png,correction_archive,125474
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/report_summary.md,correction_archive,3424
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/satellite_observations.csv,correction_archive,5131
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/sky_geometry.png,correction_archive,255080
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/31p0GHz/summary.json,correction_archive,6649
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/cross_frequency/wls_metrics.csv,correction_archive,35085
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/cross_frequency/wls_metrics.json,correction_archive,105125
archive/research/corrections/issue_01_truth_dependency/corrected_fullstack/wls/cross_frequency/wls_metrics_vs_frequency.png,correction_archive,274665
archive/research/corrections/issue_01_truth_dependency/weekly_report_issue_01_truth_dependency.docx,correction_archive,223148
archive/research/corrections/issue_01_truth_dependency/weekly_report_issue_01_truth_dependency.md,correction_archive,8585
archive/research/corrections/issue_02_chain_legality_review/README.md,correction_archive,3161
archive/research/corrections/issue_02_chain_legality_review/notes/00_review_method.md,correction_archive,2975
archive/research/corrections/issue_02_chain_legality_review/notes/01_signal_layer.md,correction_archive,5493
archive/research/corrections/issue_02_chain_legality_review/notes/02_receiver_layer.md,correction_archive,6219
archive/research/corrections/issue_02_chain_legality_review/notes/03_observable_formation.md,correction_archive,5328
archive/research/corrections/issue_02_chain_legality_review/notes/04_navigation_layer.md,correction_archive,5206
archive/research/corrections/issue_02_chain_legality_review/references/issue_01_reference_index.md,correction_archive,2475
archive/research/corrections/issue_02_chain_legality_review/references/representative_frequency_metrics.md,correction_archive,2465
archive/research/corrections/issue_03_textbook_full_correction/.DS_Store,correction_archive,6148
archive/research/corrections/issue_03_textbook_full_correction/comparison/impact_matrix.md,correction_archive,1095
archive/research/corrections/issue_03_textbook_full_correction/comparison/legacy_vs_issue01_vs_issue03.json,correction_archive,1968
archive/research/corrections/issue_03_textbook_full_correction/comparison/plots.png,correction_archive,344732
archive/research/corrections/issue_03_textbook_full_correction/comparison/tables.csv,correction_archive,15739
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/cross_frequency/combined_metrics.csv,correction_archive,65325
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/cross_frequency/combined_metrics.json,correction_archive,221933
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/cross_frequency/combined_metrics_vs_frequency.png,correction_archive,288749
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/clock_bias_drift.png,correction_archive,143773
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/dynamic_observations.csv,correction_archive,590177
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/dynamic_state_history.csv,correction_archive,246740
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/filter_vs_epoch_wls.png,correction_archive,183677
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/geometry_3d_timeslices.png,correction_archive,605687
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/geometry_timeseries.png,correction_archive,705475
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/innovation_timeseries.png,correction_archive,164088
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/legacy_channel_overview.png,correction_archive,450827
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/observation_formation_overview.png,correction_archive,325721
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/report_full.md,correction_archive,28008
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/report_summary.md,correction_archive,4819
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/sky_geometry_dynamic.png,correction_archive,370802
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/summary.json,correction_archive,8996
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/trajectory_error.png,correction_archive,252020
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/velocity_error.png,correction_archive,196520
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p0GHz/visible_satellites_and_weights.png,correction_archive,290555
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/clock_bias_drift.png,correction_archive,121066
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/dynamic_observations.csv,correction_archive,590382
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/dynamic_state_history.csv,correction_archive,245018
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/filter_vs_epoch_wls.png,correction_archive,210222
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/geometry_3d_timeslices.png,correction_archive,610579
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/geometry_timeseries.png,correction_archive,692400
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/innovation_timeseries.png,correction_archive,176001
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/legacy_channel_overview.png,correction_archive,449121
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/observation_formation_overview.png,correction_archive,337578
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/report_full.md,correction_archive,28009
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/report_summary.md,correction_archive,4821
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/sky_geometry_dynamic.png,correction_archive,397744
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/summary.json,correction_archive,8995
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/trajectory_error.png,correction_archive,261663
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/velocity_error.png,correction_archive,219055
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/19p5GHz/visible_satellites_and_weights.png,correction_archive,267599
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/clock_bias_drift.png,correction_archive,141739
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/dynamic_observations.csv,correction_archive,587871
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/dynamic_state_history.csv,correction_archive,247975
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/filter_vs_epoch_wls.png,correction_archive,205181
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/geometry_3d_timeslices.png,correction_archive,611399
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/geometry_timeseries.png,correction_archive,697366
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/innovation_timeseries.png,correction_archive,188396
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/legacy_channel_overview.png,correction_archive,440311
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/observation_formation_overview.png,correction_archive,321676
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/report_full.md,correction_archive,28008
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/report_summary.md,correction_archive,4819
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/sky_geometry_dynamic.png,correction_archive,398709
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/summary.json,correction_archive,9001
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/trajectory_error.png,correction_archive,257539
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/velocity_error.png,correction_archive,220910
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p0GHz/visible_satellites_and_weights.png,correction_archive,284519
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/clock_bias_drift.png,correction_archive,138741
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/dynamic_observations.csv,correction_archive,589993
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/dynamic_state_history.csv,correction_archive,249896
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/filter_vs_epoch_wls.png,correction_archive,186119
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/geometry_3d_timeslices.png,correction_archive,610410
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/geometry_timeseries.png,correction_archive,703061
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/innovation_timeseries.png,correction_archive,126773
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/legacy_channel_overview.png,correction_archive,447996
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/observation_formation_overview.png,correction_archive,325103
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/report_full.md,correction_archive,28029
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/report_summary.md,correction_archive,4825
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/sky_geometry_dynamic.png,correction_archive,379702
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/summary.json,correction_archive,8999
archive/research/corrections/issue_03_textbook_full_correction/corrected_fullstack/ekf/20p5GHz/trajectory_error.png,correction_archive,269257
